2025-11-12 22:46:18,734 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-12 22:54:36,276 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-12 22:54:38,494 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-12 22:54:40,681 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-12 22:54:42,852 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-12 22:54:47,251 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-12 22:54:49,454 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-12 22:54:51,643 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-12 22:55:43,817 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-12 22:55:45,974 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-12 22:55:48,070 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-12 22:55:50,152 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-12 22:55:52,243 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-12 22:55:54,331 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-12 22:55:58,498 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-12 22:56:00,589 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-12 22:56:02,681 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-12 22:56:04,760 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-12 22:56:06,856 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 11:46:10,674 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 11:46:12,964 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 11:46:15,049 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 11:46:17,183 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 11:46:19,280 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 11:46:21,359 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 11:46:23,438 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 11:46:25,532 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 11:46:27,628 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 11:46:31,795 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 11:46:33,893 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 11:46:35,998 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 11:46:38,104 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 11:46:40,200 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 11:52:12,451 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 11:52:14,539 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 11:52:18,696 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 11:52:27,054 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 11:52:31,233 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 16:08:41,457 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 16:08:43,925 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 16:08:46,175 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 16:08:50,704 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 16:08:55,139 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 16:08:59,599 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 16:09:01,841 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 16:09:08,478 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-15 16:09:10,823 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-28 19:01:26,211 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-28 19:01:28,347 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-28 19:01:30,456 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-28 19:01:34,654 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-28 19:01:41,021 - __main__ - ERROR - errors of the server.notify: couldn't recognize the man
2025-11-28 19:37:58,465 - werkzeug - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://localhost:9090
2025-11-28 19:37:58,465 - werkzeug - INFO - [33mPress CTRL+C to quit[0m
2025-11-28 19:38:11,096 - werkzeug - INFO - 127.0.0.1 - - [28/Nov/2025 19:38:11] "[33mGET / HTTP/1.1[0m" 404 -
2025-11-28 19:38:11,226 - werkzeug - INFO - 127.0.0.1 - - [28/Nov/2025 19:38:11] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-11-28 19:38:32,580 - werkzeug - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://localhost:9090
2025-11-28 19:38:32,580 - werkzeug - INFO - [33mPress CTRL+C to quit[0m
2025-11-28 19:38:40,663 - werkzeug - INFO - 127.0.0.1 - - [28/Nov/2025 19:38:40] "[33mGET / HTTP/1.1[0m" 404 -
2025-11-28 19:39:21,977 - werkzeug - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://localhost:9090
2025-11-28 19:39:21,977 - werkzeug - INFO - [33mPress CTRL+C to quit[0m
2025-11-28 19:39:22,038 - werkzeug - INFO - 127.0.0.1 - - [28/Nov/2025 19:39:22] "[33mGET / HTTP/1.1[0m" 404 -
2025-11-28 19:42:17,955 - werkzeug - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://localhost:9090
2025-11-28 19:42:17,955 - werkzeug - INFO - [33mPress CTRL+C to quit[0m
2025-11-28 19:42:21,448 - werkzeug - INFO - 127.0.0.1 - - [28/Nov/2025 19:42:21] "[33mGET / HTTP/1.1[0m" 404 -
2025-11-28 19:43:10,317 - werkzeug - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://localhost:9090
2025-11-28 19:43:10,317 - werkzeug - INFO - [33mPress CTRL+C to quit[0m
2025-11-28 19:43:29,470 - werkzeug - INFO - 127.0.0.1 - - [28/Nov/2025 19:43:29] "GET / HTTP/1.1" 200 -
2025-11-28 19:43:29,608 - view.view - ERROR - Exception on /invite [GET]
Traceback (most recent call last):
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 1473, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 882, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 880, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 865, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "d:\project\fr-camera-service\view\view.py", line 30, in handler_get_frame
    dto, frame = self._flow.notify()
                 ^^^^^^^^^^^^^^^^^
AttributeError: 'tuple' object has no attribute 'notify'
2025-11-28 19:43:29,713 - werkzeug - INFO - 127.0.0.1 - - [28/Nov/2025 19:43:29] "[35m[1mGET /invite HTTP/1.1[0m" 500 -
2025-11-28 19:43:31,628 - view.view - ERROR - Exception on /invite [GET]
Traceback (most recent call last):
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 1473, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 882, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 880, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 865, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "d:\project\fr-camera-service\view\view.py", line 30, in handler_get_frame
    dto, frame = self._flow.notify()
                 ^^^^^^^^^^^^^^^^^
AttributeError: 'tuple' object has no attribute 'notify'
2025-11-28 19:43:31,631 - werkzeug - INFO - 127.0.0.1 - - [28/Nov/2025 19:43:31] "[35m[1mGET /invite HTTP/1.1[0m" 500 -
2025-11-28 19:43:33,934 - view.view - ERROR - Exception on /invite [GET]
Traceback (most recent call last):
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 1473, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 882, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 880, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 865, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "d:\project\fr-camera-service\view\view.py", line 30, in handler_get_frame
    dto, frame = self._flow.notify()
                 ^^^^^^^^^^^^^^^^^
AttributeError: 'tuple' object has no attribute 'notify'
2025-11-28 19:43:33,936 - werkzeug - INFO - 127.0.0.1 - - [28/Nov/2025 19:43:33] "[35m[1mGET /invite HTTP/1.1[0m" 500 -
2025-11-28 19:43:36,149 - view.view - ERROR - Exception on /invite [GET]
Traceback (most recent call last):
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 1473, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 882, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 880, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 865, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "d:\project\fr-camera-service\view\view.py", line 30, in handler_get_frame
    dto, frame = self._flow.notify()
                 ^^^^^^^^^^^^^^^^^
AttributeError: 'tuple' object has no attribute 'notify'
2025-11-28 19:43:36,150 - werkzeug - INFO - 127.0.0.1 - - [28/Nov/2025 19:43:36] "[35m[1mGET /invite HTTP/1.1[0m" 500 -
2025-11-28 19:43:38,455 - view.view - ERROR - Exception on /invite [GET]
Traceback (most recent call last):
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 1473, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 882, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 880, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 865, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "d:\project\fr-camera-service\view\view.py", line 30, in handler_get_frame
    dto, frame = self._flow.notify()
                 ^^^^^^^^^^^^^^^^^
AttributeError: 'tuple' object has no attribute 'notify'
2025-11-28 19:43:38,460 - werkzeug - INFO - 127.0.0.1 - - [28/Nov/2025 19:43:38] "[35m[1mGET /invite HTTP/1.1[0m" 500 -
2025-11-28 19:43:40,140 - view.view - ERROR - Exception on /invite [GET]
Traceback (most recent call last):
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 1473, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 882, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 880, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 865, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "d:\project\fr-camera-service\view\view.py", line 30, in handler_get_frame
    dto, frame = self._flow.notify()
                 ^^^^^^^^^^^^^^^^^
AttributeError: 'tuple' object has no attribute 'notify'
2025-11-28 19:43:40,144 - werkzeug - INFO - 127.0.0.1 - - [28/Nov/2025 19:43:40] "[35m[1mGET /invite HTTP/1.1[0m" 500 -
2025-11-28 19:43:42,463 - view.view - ERROR - Exception on /invite [GET]
Traceback (most recent call last):
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 1473, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 882, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 880, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 865, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "d:\project\fr-camera-service\view\view.py", line 30, in handler_get_frame
    dto, frame = self._flow.notify()
                 ^^^^^^^^^^^^^^^^^
AttributeError: 'tuple' object has no attribute 'notify'
2025-11-28 19:43:42,463 - werkzeug - INFO - 127.0.0.1 - - [28/Nov/2025 19:43:42] "[35m[1mGET /invite HTTP/1.1[0m" 500 -
2025-11-28 19:44:11,336 - werkzeug - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://localhost:9090
2025-11-28 19:44:11,337 - werkzeug - INFO - [33mPress CTRL+C to quit[0m
2025-11-28 19:44:11,713 - view.view - ERROR - Exception on /invite [GET]
Traceback (most recent call last):
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 1473, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 882, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 880, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 865, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "d:\project\fr-camera-service\view\view.py", line 30, in handler_get_frame
    dto, frame = self._flow.notify()
                 ^^^^^^^^^^^^^^^^^
AttributeError: 'tuple' object has no attribute 'notify'
2025-11-28 19:44:11,714 - werkzeug - INFO - 127.0.0.1 - - [28/Nov/2025 19:44:11] "[35m[1mGET /invite HTTP/1.1[0m" 500 -
2025-11-28 19:44:13,935 - view.view - ERROR - Exception on /invite [GET]
Traceback (most recent call last):
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 1473, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 882, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 880, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 865, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "d:\project\fr-camera-service\view\view.py", line 30, in handler_get_frame
    dto, frame = self._flow.notify()
                 ^^^^^^^^^^^^^^^^^
AttributeError: 'tuple' object has no attribute 'notify'
2025-11-28 19:44:13,936 - werkzeug - INFO - 127.0.0.1 - - [28/Nov/2025 19:44:13] "[35m[1mGET /invite HTTP/1.1[0m" 500 -
2025-11-28 19:44:16,146 - view.view - ERROR - Exception on /invite [GET]
Traceback (most recent call last):
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 1473, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\maksi\AppData\Roaming\Python\Python311\site-packages\flask\app.py", line 882, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
